x,y
0.7404465173409036,5.580535049892062
3.5846572854427263,11.293238592893905
1.1586905952512971,5.9089889649178415
8.631034258755935,27.984246456075432
6.232981268275579,19.395743109615104
3.308980248526492,16.214828924230126
0.6355835028602363,5.174588553216731
3.109823217156622,7.279184478154652
3.2518332202674705,12.128408290341266
7.29606178338064,22.564612420605144
6.3755747135521315,22.83159081024884
8.872127425763265,27.031340800424392
4.722149251619493,15.936974871924683
1.195942459383017,6.597801936109965
7.13244787222995,25.128854005030092
7.607850486168974,22.422958644395372
5.612771975694963,18.169313455402992
7.70967179954561,24.179124776314918
4.937955963643907,15.507209425784298
5.227328293819941,21.212893362022015
4.275410183585496,15.636193972678399
0.2541912674409519,0.2408058936527655
1.0789142699330445,7.072466703908686
0.3142918568673425,7.187187964627294
6.364104112637804,23.157242859015707
3.143559810763267,8.391939500381774
5.085706911647028,16.28865258920858
9.07566473926093,31.760816516156034
2.4929222914887497,8.063427943228687
4.103829230356297,15.199126547361347
7.555511385430487,26.215802263150135
2.2879816549162246,7.010084021592508
0.7697990982879299,4.19034658274019
2.8975145291376805,4.210008907274896
1.6122128725400442,4.7878633349515525
9.29697652342573,29.38579326749087
8.08120379564417,23.74804502300281
6.334037565104235,24.266935303175973
8.714605901877178,25.28353494971027
8.036720768991145,25.23007333357947
1.8657005888603584,7.858582921153258
8.925589984899778,31.659316532831564
5.393422419156507,15.308542955110642
8.074401551640625,28.54953215923179
8.960912999234932,28.90320511974397
3.1800347497186388,9.577086947060014
1.1005192452767676,6.225764684356844
2.279351625419417,9.236174267405191
4.271077886262563,13.612799904470098
8.18014765922493,26.680047147654832
8.607305832563434,27.05129030396678
0.06952130531190703,2.435598606438217
5.107473025775658,18.646680426369066
4.17411003148779,17.694363726754077
2.2210781047073027,6.18760331646821
1.198653673336828,9.862027769323017
3.3761517140362796,8.224279543063835
9.429097039125192,29.98372092730441
3.2320293202075523,12.87272237359181
5.187906217433661,18.12570238777105
7.030189588951778,21.845169727214145
3.63629602379294,12.492643570664269
9.717820827209607,30.167460612311157
9.624472949421111,29.69468933437491
2.5178229582536416,11.252673068802974
4.972485058923855,17.631486148701658
3.0087830981676964,9.64053010398178
2.848404943774676,12.34441458219053
0.36886947354532795,3.7212074623892026
6.095643339798968,21.912654257074827
5.026790232288615,18.33962838071307
0.5147875124998935,1.8863725156555362
2.7864646423661146,9.239031846704405
9.082658859666537,30.742563789246137
2.395618906669724,10.407597250876101
1.448948720912231,6.305042974808397
4.89452760277563,16.918237574944452
9.856504541106007,34.124843414894876
2.4205527151150044,8.078515367673353
6.721355474058786,23.258261184516435
7.616196153287175,24.444203154993737
2.3763754399239967,8.693763913317548
7.282163486118596,26.044044162330167
3.677831327192532,14.684326679553656
6.3230583059357945,22.59619418980866
6.335297107608947,23.6168489371355
5.357746840747585,18.115248205508273
0.902897700544083,6.072599044222177
8.35302495589238,26.438541354490226
3.2078006497173583,12.27173465412896
1.8651851039985423,7.335269203260258
0.40775141554763916,3.4172461766283537
5.908929431882418,20.91710234652108
6.775643618422825,20.69048948880153
0.16587828927856152,6.682409419206605
5.12093058299281,15.350756985979027
2.2649577519793795,6.366496030362675
6.451727904094499,23.671405459283633
1.7436642900499144,8.814318258075614
6.90937738102466,23.976371777178286
3.867353463005374,14.858751407544682
9.367299887367345,30.077406116408206
1.3752094414599325,4.331119581408134
3.410663510502585,12.383599647895208
1.1347352124058907,4.049882214193448
9.246936182785628,31.691048015192386
8.77339353380981,28.02606583842515
2.579416277151556,8.087254437869646
6.59984046034179,21.156749697719384
8.172222002012159,27.342528914587724
5.5520081159946235,17.528575242375922
5.296505783560065,16.245076559547332
2.418522909004517,9.742943149997375
0.9310276780589921,5.283016176394422
8.972157579533267,27.90258638785754
9.004180571633304,28.070465103663263
6.33101457273268,21.45714359291331
3.390297910487007,9.274725048466372
3.492095746126609,9.661359689626718
7.259556788702394,22.34178192360231
8.971102599525771,28.48641349515362
8.870864242651173,29.234407859149528
7.798755458576238,28.346978809627817
